Lexical_Feature,Criterion,Category,Correlation_Trend,Significant_Changes_raw,Alpha_raw,N_Eligible_Comparisons_raw,Significant_Changes_bonf_full_vs_rest,Alpha_bonf_full_vs_rest,N_Eligible_Comparisons_bonf_full_vs_rest,Significant_Changes_bonf_parts_only,Alpha_bonf_parts_only,N_Eligible_Comparisons_bonf_parts_only,Significant_Changes_bonf_all,Alpha_bonf_all,N_Eligible_Comparisons_bonf_all
passive_voice_count,Présentation du Sujet,passive_voice,"full:-0.21 (p=0.045) → beginning:-0.17 (p=0.102) ↑, middle:-0.14 (p=0.192) ↑, end:-0.02 (p=0.836) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Structure,passive_voice,"full:-0.08 (p=0.442) → beginning:-0.07 (p=0.520) ↑, middle:-0.02 (p=0.853) ↑, end:0.05 (p=0.632) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Niveau de Langue,passive_voice,"full:-0.14 (p=0.200) → beginning:-0.05 (p=0.668) ↑, middle:-0.02 (p=0.828) ↑, end:-0.16 (p=0.122) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Voix Passive,passive_voice,"full:-0.09 (p=0.413) → beginning:-0.03 (p=0.803) ↑, middle:-0.10 (p=0.346) ↓, end:-0.05 (p=0.622) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Concision,passive_voice,"full:-0.15 (p=0.151) → beginning:-0.05 (p=0.664) ↑, middle:-0.02 (p=0.823) ↑, end:-0.16 (p=0.134) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Redondance,passive_voice,"full:-0.08 (p=0.454) → beginning:-0.02 (p=0.856) ↑, middle:-0.02 (p=0.821) ↑, end:-0.04 (p=0.735) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Langage Négatif,passive_voice,"full:0.19 (p=0.073) → beginning:0.19 (p=0.066) ↑, middle:0.22 (p=0.038) ↑, end:-0.08 (p=0.441) ↓",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Métaphore,passive_voice,"full:-0.03 (p=0.744) → beginning:0.04 (p=0.704) ↑, middle:-0.02 (p=0.841) ↑, end:-0.08 (p=0.451) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Discours,passive_voice,"full:-0.13 (p=0.206) → beginning:-0.06 (p=0.575) ↑, middle:-0.12 (p=0.246) ↑, end:-0.10 (p=0.344) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,L'introduction,passive_voice,"full:-0.02 (p=0.857) → beginning:0.06 (p=0.569) ↑, middle:-0.04 (p=0.707) ↓, end:-0.04 (p=0.737) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,La conclusion,passive_voice,"full:-0.22 (p=0.039) → beginning:-0.13 (p=0.205) ↑, middle:-0.19 (p=0.071) ↑, end:-0.14 (p=0.200) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Persuasivité,passive_voice,"full:0.01 (p=0.953) → beginning:0.13 (p=0.208) ↑, middle:-0.16 (p=0.130) ↓, end:-0.03 (p=0.744) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Clarté du Langage,passive_voice,"full:-0.09 (p=0.419) → beginning:-0.04 (p=0.706) ↑, middle:-0.10 (p=0.328) ↓, end:0.02 (p=0.825) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Créativité du discours,passive_voice,"full:-0.10 (p=0.330) → beginning:-0.01 (p=0.942) ↑, middle:-0.06 (p=0.546) ↑, end:-0.12 (p=0.256) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
passive_voice_count,Global,passive_voice,"full:0.06 (p=0.594) → beginning:0.16 (p=0.123) ↑, middle:-0.16 (p=0.129) ↓, end:0.08 (p=0.446) ↑",beginning_vs_middle,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Présentation du Sujet,negation,"full:0.00 (p=0.980) → beginning:-0.15 (p=0.165) ↓, middle:0.01 (p=0.950) ↑, end:0.08 (p=0.449) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Structure,negation,"full:-0.03 (p=0.806) → beginning:-0.19 (p=0.076) ↓, middle:0.00 (p=0.994) ↑, end:0.10 (p=0.355) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Niveau de Langue,negation,"full:-0.03 (p=0.780) → beginning:0.00 (p=0.997) ↑, middle:-0.18 (p=0.097) ↓, end:0.19 (p=0.067) ↑",middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,,0.00833,6
negation_count,Voix Passive,negation,"full:-0.05 (p=0.653) → beginning:-0.07 (p=0.540) ↓, middle:-0.07 (p=0.519) ↓, end:0.03 (p=0.792) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Concision,negation,"full:-0.00 (p=0.978) → beginning:-0.17 (p=0.114) ↓, middle:-0.02 (p=0.846) ↓, end:0.11 (p=0.302) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Redondance,negation,"full:0.05 (p=0.653) → beginning:-0.07 (p=0.530) ↓, middle:-0.08 (p=0.434) ↓, end:0.16 (p=0.130) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Langage Négatif,negation,"full:0.03 (p=0.771) → beginning:0.10 (p=0.330) ↑, middle:0.01 (p=0.954) ↓, end:-0.06 (p=0.601) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Métaphore,negation,"full:-0.02 (p=0.873) → beginning:-0.04 (p=0.714) ↓, middle:-0.00 (p=0.967) ↑, end:0.06 (p=0.558) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Discours,negation,"full:0.18 (p=0.096) → beginning:0.01 (p=0.941) ↓, middle:0.13 (p=0.229) ↓, end:0.19 (p=0.075) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,L'introduction,negation,"full:0.07 (p=0.521) → beginning:-0.09 (p=0.393) ↓, middle:-0.04 (p=0.683) ↓, end:0.23 (p=0.031) ↑",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,La conclusion,negation,"full:-0.06 (p=0.562) → beginning:-0.03 (p=0.747) ↑, middle:-0.12 (p=0.271) ↓, end:0.00 (p=1.000) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Persuasivité,negation,"full:-0.01 (p=0.940) → beginning:-0.14 (p=0.195) ↓, middle:0.08 (p=0.442) ↑, end:0.03 (p=0.801) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Clarté du Langage,negation,"full:-0.04 (p=0.729) → beginning:-0.05 (p=0.611) ↓, middle:-0.10 (p=0.359) ↓, end:0.07 (p=0.519) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Créativité du discours,negation,"full:-0.03 (p=0.760) → beginning:0.04 (p=0.691) ↑, middle:-0.11 (p=0.290) ↓, end:0.09 (p=0.382) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
negation_count,Global,negation,"full:-0.13 (p=0.217) → beginning:-0.13 (p=0.231) ↑, middle:-0.12 (p=0.270) ↑, end:-0.12 (p=0.279) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Présentation du Sujet,overlap,"full:0.11 (p=0.298) → beginning:0.12 (p=0.259) ↑, middle:0.00 (p=0.990) ↓, end:0.06 (p=0.568) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Structure,overlap,"full:0.04 (p=0.693) → beginning:0.10 (p=0.361) ↑, middle:-0.07 (p=0.511) ↓, end:0.09 (p=0.385) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Niveau de Langue,overlap,"full:-0.28 (p=0.008) → beginning:-0.24 (p=0.020) ↑, middle:-0.16 (p=0.144) ↑, end:-0.08 (p=0.432) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Voix Passive,overlap,"full:-0.04 (p=0.713) → beginning:0.12 (p=0.270) ↑, middle:-0.16 (p=0.129) ↓, end:0.04 (p=0.695) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Concision,overlap,"full:0.05 (p=0.639) → beginning:0.02 (p=0.868) ↓, middle:-0.00 (p=0.974) ↓, end:0.08 (p=0.437) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Redondance,overlap,"full:-0.10 (p=0.358) → beginning:0.03 (p=0.758) ↑, middle:-0.05 (p=0.628) ↑, end:-0.09 (p=0.393) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Langage Négatif,overlap,"full:-0.00 (p=0.967) → beginning:0.01 (p=0.933) ↑, middle:-0.14 (p=0.174) ↓, end:0.17 (p=0.118) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Métaphore,overlap,"full:0.03 (p=0.813) → beginning:-0.06 (p=0.579) ↓, middle:0.06 (p=0.600) ↑, end:0.14 (p=0.185) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Discours,overlap,"full:-0.25 (p=0.018) → beginning:-0.21 (p=0.053) ↑, middle:-0.18 (p=0.096) ↑, end:-0.10 (p=0.342) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,L'introduction,overlap,"full:0.03 (p=0.812) → beginning:0.04 (p=0.690) ↑, middle:-0.09 (p=0.398) ↓, end:0.12 (p=0.259) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,La conclusion,overlap,"full:0.10 (p=0.345) → beginning:-0.00 (p=0.996) ↓, middle:0.13 (p=0.216) ↑, end:0.10 (p=0.361) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Persuasivité,overlap,"full:-0.03 (p=0.804) → beginning:0.02 (p=0.862) ↑, middle:0.02 (p=0.834) ↑, end:-0.05 (p=0.669) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Clarté du Langage,overlap,"full:-0.13 (p=0.220) → beginning:-0.09 (p=0.401) ↑, middle:-0.19 (p=0.072) ↓, end:-0.02 (p=0.854) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Créativité du discours,overlap,"full:-0.19 (p=0.079) → beginning:-0.22 (p=0.034) ↓, middle:-0.07 (p=0.492) ↑, end:-0.03 (p=0.789) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_NOUN_overlap,Global,overlap,"full:0.02 (p=0.861) → beginning:0.05 (p=0.608) ↑, middle:-0.05 (p=0.617) ↓, end:0.09 (p=0.386) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Présentation du Sujet,overlap,"full:0.20 (p=0.065) → beginning:0.11 (p=0.315) ↓, middle:0.11 (p=0.315) ↓, end:0.18 (p=0.081) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Structure,overlap,"full:0.20 (p=0.061) → beginning:0.12 (p=0.280) ↓, middle:0.05 (p=0.613) ↓, end:0.27 (p=0.010) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Niveau de Langue,overlap,"full:-0.12 (p=0.274) → beginning:-0.14 (p=0.180) ↓, middle:-0.10 (p=0.347) ↑, end:-0.02 (p=0.866) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Voix Passive,overlap,"full:0.05 (p=0.632) → beginning:-0.01 (p=0.911) ↓, middle:-0.02 (p=0.832) ↓, end:0.12 (p=0.259) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Concision,overlap,"full:0.08 (p=0.439) → beginning:-0.04 (p=0.740) ↓, middle:-0.03 (p=0.770) ↓, end:0.25 (p=0.019) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Redondance,overlap,"full:0.13 (p=0.232) → beginning:-0.01 (p=0.908) ↓, middle:0.06 (p=0.565) ↓, end:0.18 (p=0.083) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Langage Négatif,overlap,"full:-0.00 (p=0.978) → beginning:0.08 (p=0.467) ↑, middle:-0.14 (p=0.185) ↓, end:0.04 (p=0.703) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Métaphore,overlap,"full:0.08 (p=0.475) → beginning:-0.01 (p=0.908) ↓, middle:0.14 (p=0.186) ↑, end:0.08 (p=0.478) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Discours,overlap,"full:-0.17 (p=0.108) → beginning:-0.25 (p=0.017) ↓, middle:-0.07 (p=0.527) ↑, end:-0.04 (p=0.716) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,L'introduction,overlap,"full:0.19 (p=0.066) → beginning:0.10 (p=0.353) ↓, middle:0.07 (p=0.521) ↓, end:0.16 (p=0.134) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,La conclusion,overlap,"full:0.17 (p=0.103) → beginning:0.11 (p=0.288) ↓, middle:0.11 (p=0.310) ↓, end:0.13 (p=0.233) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Persuasivité,overlap,"full:0.05 (p=0.619) → beginning:0.03 (p=0.754) ↓, middle:0.01 (p=0.893) ↓, end:-0.03 (p=0.779) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Clarté du Langage,overlap,"full:0.03 (p=0.795) → beginning:-0.03 (p=0.768) ↓, middle:-0.16 (p=0.133) ↓, end:0.17 (p=0.100) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Créativité du discours,overlap,"full:-0.08 (p=0.464) → beginning:-0.17 (p=0.113) ↓, middle:0.02 (p=0.873) ↑, end:-0.08 (p=0.461) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
local_content_overlap,Global,overlap,"full:0.10 (p=0.371) → beginning:0.05 (p=0.635) ↓, middle:-0.02 (p=0.864) ↓, end:0.10 (p=0.371) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Présentation du Sujet,overlap,"full:0.28 (p=0.008) → beginning:0.27 (p=0.010) ↓, middle:0.07 (p=0.541) ↓, end:0.17 (p=0.112) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Structure,overlap,"full:0.19 (p=0.074) → beginning:0.11 (p=0.304) ↓, middle:0.06 (p=0.578) ↓, end:0.25 (p=0.019) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Niveau de Langue,overlap,"full:-0.18 (p=0.099) → beginning:-0.10 (p=0.343) ↑, middle:-0.20 (p=0.059) ↓, end:-0.03 (p=0.812) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Voix Passive,overlap,"full:0.09 (p=0.402) → beginning:0.19 (p=0.079) ↑, middle:-0.14 (p=0.194) ↓, end:0.16 (p=0.142) ↑",beginning_vs_middle,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Concision,overlap,"full:0.11 (p=0.311) → beginning:0.01 (p=0.903) ↓, middle:0.05 (p=0.647) ↓, end:0.24 (p=0.023) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Redondance,overlap,"full:0.01 (p=0.922) → beginning:0.02 (p=0.864) ↑, middle:-0.02 (p=0.874) ↓, end:0.07 (p=0.517) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Langage Négatif,overlap,"full:-0.08 (p=0.431) → beginning:-0.06 (p=0.563) ↑, middle:-0.13 (p=0.207) ↓, end:0.10 (p=0.363) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Métaphore,overlap,"full:0.12 (p=0.266) → beginning:0.07 (p=0.522) ↓, middle:0.06 (p=0.544) ↓, end:0.14 (p=0.194) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Discours,overlap,"full:-0.11 (p=0.299) → beginning:-0.15 (p=0.155) ↓, middle:-0.14 (p=0.197) ↓, end:0.06 (p=0.566) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,L'introduction,overlap,"full:0.15 (p=0.146) → beginning:0.21 (p=0.043) ↑, middle:0.00 (p=0.994) ↓, end:0.22 (p=0.037) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,La conclusion,overlap,"full:0.11 (p=0.308) → beginning:0.11 (p=0.286) ↑, middle:0.10 (p=0.369) ↓, end:0.16 (p=0.138) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Persuasivité,overlap,"full:0.08 (p=0.434) → beginning:0.22 (p=0.041) ↑, middle:0.02 (p=0.882) ↓, end:0.05 (p=0.657) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Clarté du Langage,overlap,"full:-0.03 (p=0.811) → beginning:-0.02 (p=0.884) ↑, middle:-0.15 (p=0.158) ↓, end:0.16 (p=0.127) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Créativité du discours,overlap,"full:-0.11 (p=0.307) → beginning:-0.06 (p=0.589) ↑, middle:-0.09 (p=0.386) ↑, end:0.01 (p=0.951) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_NOUN_overlap,Global,overlap,"full:-0.00 (p=0.990) → beginning:0.15 (p=0.155) ↑, middle:-0.06 (p=0.585) ↓, end:0.06 (p=0.550) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Présentation du Sujet,overlap,"full:0.21 (p=0.045) → beginning:0.20 (p=0.058) ↓, middle:0.13 (p=0.237) ↓, end:0.19 (p=0.067) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Structure,overlap,"full:0.28 (p=0.009) → beginning:0.19 (p=0.080) ↓, middle:0.14 (p=0.185) ↓, end:0.30 (p=0.004) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Niveau de Langue,overlap,"full:0.13 (p=0.207) → beginning:0.11 (p=0.284) ↓, middle:0.10 (p=0.343) ↓, end:0.05 (p=0.626) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Voix Passive,overlap,"full:0.01 (p=0.956) → beginning:0.03 (p=0.763) ↑, middle:-0.05 (p=0.664) ↓, end:0.05 (p=0.616) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Concision,overlap,"full:0.16 (p=0.143) → beginning:0.04 (p=0.675) ↓, middle:0.06 (p=0.551) ↓, end:0.28 (p=0.008) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Redondance,overlap,"full:0.18 (p=0.081) → beginning:0.06 (p=0.586) ↓, middle:0.09 (p=0.402) ↓, end:0.26 (p=0.015) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Langage Négatif,overlap,"full:-0.05 (p=0.615) → beginning:0.05 (p=0.668) ↑, middle:-0.07 (p=0.520) ↓, end:-0.08 (p=0.470) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Métaphore,overlap,"full:0.26 (p=0.014) → beginning:0.21 (p=0.044) ↓, middle:0.19 (p=0.072) ↓, end:0.06 (p=0.563) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Discours,overlap,"full:0.09 (p=0.379) → beginning:-0.07 (p=0.490) ↓, middle:0.13 (p=0.226) ↑, end:0.15 (p=0.162) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,L'introduction,overlap,"full:0.29 (p=0.005) → beginning:0.13 (p=0.219) ↓, middle:0.21 (p=0.050) ↓, end:0.30 (p=0.004) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,La conclusion,overlap,"full:0.23 (p=0.031) → beginning:0.11 (p=0.290) ↓, middle:0.21 (p=0.051) ↓, end:0.17 (p=0.117) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Persuasivité,overlap,"full:0.20 (p=0.062) → beginning:0.21 (p=0.043) ↑, middle:0.08 (p=0.433) ↓, end:0.10 (p=0.352) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Clarté du Langage,overlap,"full:0.18 (p=0.093) → beginning:0.10 (p=0.352) ↓, middle:-0.02 (p=0.820) ↓, end:0.30 (p=0.005) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Créativité du discours,overlap,"full:0.27 (p=0.011) → beginning:0.11 (p=0.317) ↓, middle:0.26 (p=0.015) ↓, end:0.13 (p=0.226) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
global_content_overlap,Global,overlap,"full:0.05 (p=0.658) → beginning:0.13 (p=0.215) ↑, middle:-0.02 (p=0.869) ↓, end:0.02 (p=0.847) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Présentation du Sujet,overlap,"full:0.12 (p=0.247) → beginning:0.12 (p=0.247) ↑, middle:0.04 (p=0.737) ↓, end:0.08 (p=0.463) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Structure,overlap,"full:0.16 (p=0.133) → beginning:0.20 (p=0.055) ↑, middle:-0.01 (p=0.922) ↓, end:0.06 (p=0.570) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Niveau de Langue,overlap,"full:0.16 (p=0.136) → beginning:0.11 (p=0.283) ↓, middle:0.18 (p=0.098) ↑, end:0.01 (p=0.952) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Voix Passive,overlap,"full:0.09 (p=0.415) → beginning:0.02 (p=0.867) ↓, middle:-0.03 (p=0.815) ↓, end:0.16 (p=0.142) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Concision,overlap,"full:0.16 (p=0.131) → beginning:0.04 (p=0.740) ↓, middle:0.06 (p=0.588) ↓, end:0.14 (p=0.183) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Redondance,overlap,"full:0.24 (p=0.020) → beginning:0.12 (p=0.267) ↓, middle:0.16 (p=0.123) ↓, end:0.09 (p=0.405) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Langage Négatif,overlap,"full:-0.07 (p=0.514) → beginning:0.05 (p=0.641) ↑, middle:-0.08 (p=0.456) ↓, end:-0.02 (p=0.863) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Métaphore,overlap,"full:-0.00 (p=0.981) → beginning:0.17 (p=0.109) ↑, middle:-0.10 (p=0.329) ↓, end:-0.09 (p=0.386) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Discours,overlap,"full:-0.08 (p=0.459) → beginning:-0.17 (p=0.109) ↓, middle:0.03 (p=0.798) ↑, end:-0.02 (p=0.876) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,L'introduction,overlap,"full:0.17 (p=0.114) → beginning:0.13 (p=0.212) ↓, middle:0.09 (p=0.416) ↓, end:0.12 (p=0.275) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,La conclusion,overlap,"full:0.06 (p=0.593) → beginning:0.07 (p=0.530) ↑, middle:-0.05 (p=0.640) ↓, end:0.08 (p=0.454) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Persuasivité,overlap,"full:-0.06 (p=0.572) → beginning:-0.05 (p=0.653) ↑, middle:-0.08 (p=0.438) ↓, end:0.02 (p=0.874) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Clarté du Langage,overlap,"full:0.12 (p=0.250) → beginning:0.11 (p=0.310) ↓, middle:0.09 (p=0.418) ↓, end:0.02 (p=0.818) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Créativité du discours,overlap,"full:0.11 (p=0.293) → beginning:0.05 (p=0.658) ↓, middle:0.14 (p=0.179) ↑, end:-0.08 (p=0.449) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
alliteration,Global,overlap,"full:0.10 (p=0.366) → beginning:0.08 (p=0.451) ↓, middle:0.10 (p=0.359) ↑, end:0.05 (p=0.667) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Présentation du Sujet,overlap,"full:-0.09 (p=0.419) → beginning:-0.08 (p=0.441) ↑, middle:0.15 (p=0.151) ↑, end:-0.09 (p=0.419) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Structure,overlap,"full:-0.09 (p=0.404) → beginning:-0.19 (p=0.072) ↓, middle:0.04 (p=0.719) ↑, end:-0.09 (p=0.404) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Niveau de Langue,overlap,"full:-0.11 (p=0.283) → beginning:0.02 (p=0.822) ↑, middle:-0.13 (p=0.219) ↓, end:-0.11 (p=0.283) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Voix Passive,overlap,"full:0.07 (p=0.540) → beginning:-0.26 (p=0.015) ↓, middle:0.08 (p=0.477) ↑, end:0.07 (p=0.540) →",full_vs_beginning; beginning_vs_middle; beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Concision,overlap,"full:0.05 (p=0.649) → beginning:-0.20 (p=0.053) ↓, middle:-0.09 (p=0.405) ↓, end:0.05 (p=0.649) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Redondance,overlap,"full:-0.09 (p=0.382) → beginning:-0.25 (p=0.018) ↓, middle:-0.04 (p=0.697) ↑, end:-0.09 (p=0.382) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Langage Négatif,overlap,"full:-0.05 (p=0.670) → beginning:0.00 (p=0.969) ↑, middle:-0.09 (p=0.406) ↓, end:-0.05 (p=0.670) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Métaphore,overlap,"full:0.16 (p=0.139) → beginning:-0.18 (p=0.082) ↓, middle:-0.10 (p=0.344) ↓, end:0.16 (p=0.139) →",full_vs_beginning; beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
